OrderID,CustomerID,ProductName,Brand,Country,OrderDate,UnitPrice,weight_g
REC-695546,12172,Nascondini mb 330g int. eu,Mulino Bianco,"Hrvatska,Francuska,Njemačka,Italija",2024-02-21,7.68,330.0
REC-775836,13262,Salted Potato Rings,Hula Hoops,United Kingdom,2025-12-08,22.27,45.0
REC-922538,11230,trufas,lacasa,Morocco,2024-12-21,13.28,250.0
REC-963706,10143,Granola cookie cœur extra moelleux,Granola,France,2025-01-05,9.71,5.0
REC-886381,5823,Oaty & Crispy Avoine & Cacao x 5 barres de 23 g,Unknown,Fr,2024-07-15,15.3,115.0
REC-966843,6397,Avoine & miel,Nature Valley,France,2024-05-08,23.61,115.0
REC-951651,7853,Spéculoos,Sondey,France,2025-06-15,2.7,350.0
REC-466621,12051,Chocolat noir bio 70% cacao,"Fair,simplement bon et bio",France,2025-06-22,2.59,100.0
REC-479956,8720,Glico Mikado & Go - Chocolat au lait,"LU, Mikado","France,Spain,Italy",2025-11-02,1.02,39.0
REC-267547,5737,Triangolini Sésame,Belin,"France,France",2024-12-24,3.81,100.0
REC-600661,6897,300G DRAGÖLO HARIBO,Haribo,France,2025-03-22,8.33,300.0
REC-758659,11467,Bénénuts 3D's Bugles Goût bacon,"3D's Bugles, BENENUTS, LAYS, PepsiCo",Francia,2025-05-01,3.62,85.0
REC-912417,8284,Crousti Chocolat,Gerlinea,France,2026-01-15,6.9,102.0
REC-133930,12583,Tartelettes framboise,Bonne Maman,"Belgique,France,Allemagne,Suisse,Royaumeuni",2024-04-27,19.72,135.0
REC-229387,8763,Chips de légumes,"Bouton D'Or, Les creations",France,2024-02-16,24.46,100.0
REC-120214,6934,Curly Cacahuète L'Original,"Curly,Intersnack,Vico",France,2025-07-18,1.71,2.0
REC-447636,14455,Déli Matin allégé de 30% en sucres aux pépites de chocolat,"Marque Repère, P'tit Déli",France,2024-04-15,7.75,300.0
REC-578343,11561,Déli Matin Multi-Céréales,"Marque Repère,P'tit Déli",France,2025-04-30,12.33,350.0
REC-551973,7959,Chocolat noir Fèves de cacao,Ethiquable,France,2024-07-08,13.58,100.0
REC-110289,12074,Finest Selection Assorted European Chocolates,"Merci,Storck","Bulgaria,France,Germany,Spain,Switzerland,Qatar",2025-10-22,4.94,350.0
REC-805359,6340,Sour Cream & Cracked Black Pepper Flavour Wholegrain Snack,Sunbites,"France,Unitedkingdom",2025-10-28,7.36,150.0
REC-388577,12823,Doritos Tangy Cheese,"Doritos,Walkers",United Kingdom,2025-03-01,19.3,180.0
REC-329576,12422,Mignonnette lait,"Côte d'Or, Mondelez International","Belgique,Chine,France",2025-04-14,13.16,240.0
REC-870994,6103,Oreo Original,Oreo,"France,Royaumeuni",2024-10-06,5.35,154.0
REC-533704,9456,Caramelo Liquido,"Royal, Mondelez","Frankreich,Marokko,Spanien,Germany",2024-11-02,1.95,350.0
REC-237148,11569,Original Neapolitaner,Manner,"Czech Republic,Germany",2025-02-24,18.15,350.0
REC-970742,9878,Unknown,snacks of the world,France,2024-11-22,13.16,150.0
REC-500768,13433,Barritas frutos secos,Hacendado,Spain,2024-11-05,8.09,4.0
REC-132115,12282,María choco,Hacendado,Spain,2025-08-21,21.34,150.0
REC-969205,8290,Chocolat Noir IRRESISTIBLE 70%,Co Op,United Kingdom,2025-03-11,17.29,150.0
REC-128027,7976,Galletas Relieve,Hacendado,Spain,2025-09-21,18.57,350.0
REC-794061,8432,Schtroumpfs,Haribo,France,2024-06-02,19.69,300.0
REC-391244,5957,All Butter Pistachio and Almond Cookies,Unknown,"Czech Republic,France,Thailand,Scotland,Unitedkingdom",2024-02-22,14.47,200.0
REC-803408,12788,Lightly Salted Rice Crackers,Unknown,United Kingdom,2025-07-02,10.59,150.0
REC-451300,11473,Cereali G - granola e frolla,Galbusera,Italy,2024-12-14,24.48,300.0
REC-535797,5960,Petites tartelettes Chocolat caramel,Unknown,"Belgium,France",2025-11-24,16.84,250.0
REC-182838,10269,Biscuits petit déjeuner,"WW, Weight Watchers",France,2024-10-06,7.48,350.0
REC-421396,13767,chocolate orange dipped almonds,Deliciously Ella,"France,Unitedkingdom",2025-06-23,1.41,27.0
REC-825231,12446,Tablette Lait noisettes et amandes pilées,Merveilles du Monde,France,2025-12-17,4.28,100.0
REC-314385,14938,Petites Madeleines,Bonne Maman,"France,Royaumeuni",2024-10-01,24.68,235.0
REC-663293,7624,Twiglets (6 Pack),Jacob’s,Unitedkingdom,2025-09-14,13.16,150.0
REC-861014,5869,Flûtes feuilletées fromage,Snaktastic,"France,Germany,United Kingdom",2024-05-10,6.43,150.0
REC-402908,11994,Musli bar apple,Crownfield,Alemanha,2024-08-17,10.63,200.0
REC-855527,9299,10 pains au lait,Carrefour,"France,Belgium",2025-01-13,24.67,150.0
REC-589457,7325,Biscuits Croquants Avoine Chocolat,Evernat,France,2025-07-17,5.62,130.0
REC-972625,12470,Chocolat dessert pâtissier,"Marque Repère,Tablette d'Or","France,Allemagne,La Réunion,Tunisie",2025-10-26,24.02,150.0
REC-762627,6644,Tables du Mondes - Tortillas chips original,"Marque Repère, Tables du Monde",France,2025-09-25,12.62,200.0
REC-310695,10372,Rochers - chocolat au lait,Suchard,"France,Be",2025-03-07,19.92,245.0
REC-167697,11029,Sablés authentiques Épeautre,Unknown,France,2024-10-31,12.08,150.0
REC-622907,10440,Tartines craquantes avoine,"Jardin bio, Léa Nature",France,2024-06-04,15.05,150.0
REC-100261,5312,Lapin d’or chocolat au lait,Lindt,"Åland Islands,Finland,France,Germany,Sweden,Switzerland,Unitedkingdom",2024-06-13,16.17,100.0
REC-261443,5800,Milchschnitte 10er-Pack,"kinder,Ferrero","Österreich,Frankreich,Deutschland,Italien",2024-04-13,10.2,280.0
REC-628281,11146,Salted Tortilla Chips,Essential Waitrose & Partners,"France,United Kingdom",2024-03-10,6.63,150.0
REC-218902,11304,After Eight,Nestlé,"France,Germany,Switzerland,Morocco",2026-01-07,19.8,200.0
REC-433228,14407,After Eight Dark Chocolate Thins,Unknown,"Francia,Germania,Paesi Bassi,Svezia,Italia",2025-09-23,18.72,350.0
REC-520060,7760,Tuc Sour Cream & Onion,LU,"Danmark,Frankrig,Tyskland,Schweiz",2025-06-21,16.75,100.0
REC-711588,13073,Schoko Bons,"Ferrero,Kinder","Austria,France,Germany,Hungary,Italy,Romania,Switzerland",2024-10-14,19.31,125.0
REC-986010,11621,Lindt Chocoletti Lait praliné noisettes,Lindt,France,2025-03-06,13.16,100.0
REC-955736,11280,Ricola eucalyptus,Ricola,France,2026-02-01,3.71,70.0
REC-109679,14129,Loacker,Loacker,"France,United Kingdom,Romania",2025-09-27,15.75,90.0
REC-769831,5442,María sin gluten,Gullón,"Hungary,Morocco,Spain",2024-10-05,11.06,150.0
REC-254616,13795,Milk Chocolate Coated Caramel Wafer Biscuit,Tunnock’s,"France,Spain,United Kingdom",2025-04-29,18.55,30.0
REC-223368,5063,Chocolat Kinder Chocofresh fourré lait noisette x5,"Ferrero, Kinder","Autriche,Belgique,France,Allemagne,Roumanie,Suisse,Royaumeuni,Hongrie",2025-09-18,20.25,102.5
REC-238171,13021,Chocolat Pâtissier Noir CORSE 70% CACAO,"Carrefour BIO, Carrefour",France,2025-10-06,14.81,200.0
REC-820874,14237,Tangfastics,HARIBO,United Kingdom,2025-11-12,11.54,175.0
REC-485210,14406,Butter croissant,Aldi,United Kingdom,2024-08-16,7.89,150.0
REC-253854,13050,Mature Cheddar & Red Onion,Unknown,United Kingdom,2025-12-07,23.98,130.0
REC-129540,8156,"Gerblé - No Sugar Added Apple Blackcurrant Cake Filling, 180g (6.4oz)",Gerblé,France,2024-05-15,16.88,180.0
REC-924905,10265,Ferrero Rocher Haselnuss white,Ferrero,"France,Italy,Morocco,Unitedkingdom",2025-07-23,3.34,90.0
REC-885830,13132,Milk Chocolate Buttons 38%,Montezuma,United Kingdom,2025-02-28,13.58,180.0
REC-357279,5714,Sweet and salty nut,Nature Valley,"United Kingdom,France",2025-03-08,19.07,150.0
REC-622082,7939,Dominican Republic Dark Chocolate 72,Unknown,United Kingdom,2024-10-28,20.7,150.0
REC-663875,6608,Tablette de chocolat 100% cacao variétés native Pérou,ETHIQUABLE,France,2024-04-21,18.79,100.0
REC-811450,14043,Excellence Noir Orange sanguine de Sicile,Lindt,France,2024-02-14,20.95,150.0
REC-235626,6769,Madeleines sorties du four,LE STERN,Fr,2025-07-12,16.86,150.0
REC-263162,7739,Pom-Bar,Chio,"Bulgaria,Romania",2025-05-14,5.58,150.0
REC-317392,13484,Nut & Fruit mix,Natural Happiness,"France,Morocco",2025-09-17,9.59,150.0
REC-665020,8005,Chewing gum pure fresh,Mentos,France,2025-06-23,12.32,100.0
REC-751576,6613,Milka triple caramel,Unknown,Ma,2024-05-25,17.35,150.0
REC-369771,14895,Unknown,Organix,United Kingdom,2025-09-19,13.16,150.0
REC-910501,8133,flipo,henrry's,Morocco,2024-02-19,2.17,3.0
REC-156624,14998,Unknown,excelo,Morocco,2025-11-11,13.16,52.0
REC-828771,10251,FIG BAR Blueberry,NATURE'S BAKERY,"France,United States,World",2025-09-28,14.96,2.0
REC-700700,8556,Potato Wedges sült krumpli,Harvest Basket,"Finland,France,Germany,Slovenia,Spain",2025-12-30,22.87,350.0
REC-885399,14433,La Coqueline (fraise),Unknown,France,2025-05-25,11.14,165.0
REC-419542,12739,Prince Choco'🍫Barre - Barre céréalière au chocolat🍫,LU,"France,Monaco,Switzerland",2024-09-24,4.29,125.0
REC-997234,11315,Excellence Noir Zeste de Citron Vert,Lindt,"France,Italie,Espagne,Suisse",2025-04-20,6.62,100.0
REC-908188,5678,Génoise chocolat orange Gerblé sans sucres,Gerblé,"Francia,Suiza",2024-06-10,14.71,140.0
REC-466284,10746,Madeleines,Unknown,France,2024-08-29,23.94,300.0
REC-849172,13249,Madeleine,Le Ster,"France,France",2024-08-04,9.14,25.0
REC-477050,5066,Brioche tranchée,"Chabrior, Intermarché",France,2024-04-28,1.34,350.0
REC-975262,10026,Ma Salade de Lentilles à la Lyonnaise,Pierre Martinet,"France,France",2024-05-19,18.77,300.0
REC-692776,14428,Coeur coulant au chocolat🍫,Bonne maman,France,2024-08-23,14.13,160.0
REC-124011,8836,Tomates séchées,Florelli,France,2026-01-02,13.16,270.0
REC-831710,7549,Petits sablés Beaufort,"Ferrero,Michel et Augustin",France,2025-01-08,2.16,100.0
REC-106778,5126,Kinder Pingui,Kinder,"Bosnieherzégovine,Bulgarie,Croatie,France,Hongrie,Italie,Moldavie,Monténégro,Macédoine Du Nord,Roumanie,Serbie",2024-08-25,20.44,30.0
REC-366090,9908,flash,Unknown,"France,Morocco",2025-11-01,20.56,150.0
REC-403416,13850,Manyana,Alimani,Morocco,2025-07-24,19.63,26.0
REC-596451,8530,Unknown,Candia,الجزائر,2025-04-19,13.16,20.0
REC-214722,13918,BEAN SALT SNACK,Zweifel vaya,"Austria,France,Germany,Switzerland",2024-10-26,7.8,80.0
REC-596127,8480,Caramel et Noisettes,Milka,"ประเทศฝรั่งเศส,ประเทศเยอรมนี,ประเทศฮังการี,ประเทศสโลวาเกีย,ประเทศสเปน,ประเทศไทย (Thai)",2024-02-14,1.78,300.0
REC-193284,11180,Noir praliné,Côte d'Or,"Belgique,France",2025-06-18,16.99,200.0
REC-569680,6109,Bouchées Mon Chéri Liqueur cerise x16 - 168g,Unknown,"France,Germany,Italy,Spain,Switzerland",2025-08-26,13.16,168.0
REC-227467,9269,BuoniCosì senza zuccheri aggiunti frollini classico,Galbusera,"France,Italy",2025-09-15,2.57,150.0
REC-425781,7417,Protein Peanut & Chocolate Cereal Bar,Nature valley,"France,Germany,United Kingdom",2025-07-07,13.16,150.0
REC-893588,10623,Chocolate puro con almendras,Valor,"France,Spain,Morocco",2025-07-27,21.95,250.0
REC-235336,10791,Unknown,Unknown,Espanha,2024-07-20,13.16,200.0
REC-969221,9167,Pan tostado ajo y perejil,Hacendado,"Portugal,Spain",2025-07-20,10.8,170.0
REC-823328,12975,Conikos barbecue,Unknown,"France,Morocco",2024-03-31,17.52,150.0
REC-543975,10573,Galettes au bon beurre bio,St Michel,France,2025-03-31,19.96,130.0
REC-959261,13262,Starmix,HARIBO,"Canada,France,United Kingdom",2025-02-14,18.65,175.0
REC-960717,10825,Nussknacker - Vollmilchschokolade,"Aldi,Choceur,WIHA","Germany,Morocco,Romania",2024-11-14,17.65,100.0
REC-419467,10902,KIDDYLICIOUS Fruity Bakes - Fraise - 132g (6x1p),Unknown,"France,Unitedkingdom",2024-12-28,9.45,150.0
REC-452442,7269,Avoine Sésame,Bjorg,France,2025-09-19,1.73,130.0
REC-513581,11470,Home chip,Mccain,United Kingdom,2024-03-03,13.16,350.0
REC-509111,12895,Grany - Envie de nuts,LU,France,2024-11-16,10.33,120.0
REC-861734,13306,Tortilla Pops Finement Salé,N.A ! NATURE ADDICTS,"France,United States,Morocco",2025-04-06,10.74,80.0
REC-922046,5136,Wild Strawberry Gourmet Sweets,Candy Kittens,United Kingdom,2024-06-15,13.16,140.0
REC-829105,5207,Rice cracker paprika,Nature Addict,"Belgique,France",2025-07-25,22.83,85.0
REC-493714,14354,Serrano cholli & yucatan honey,Manomasa,United Kingdom,2024-07-26,21.16,150.0
REC-153078,6011,Tablette Noir noisettes et amandes pilées,"KROKOLA, Merveilles du Monde",France,2025-01-30,24.49,100.0
REC-706672,12786,Crunchy Nut Clusters Chocolate,Kellogg's,United Kingdom,2025-03-03,3.1,350.0
REC-685498,8754,gaufrette fourrée chocolat & cacahuètes,Leka,Morocco,2026-01-13,6.75,150.0
REC-879107,12887,Multigrain Crackers,Savour Bakes,United Kingdom,2025-02-02,12.53,170.0
REC-879744,9544,Tortilla wraps,"Snack Day,Tastino","Bulgaria,France,Romania,Spain,Czech Republic",2024-04-19,13.16,350.0
REC-475317,6779,Unknown,Unknown,Morocco,2025-02-08,13.16,150.0
REC-257477,7630,Mars,Mars,"France,Morocco",2025-08-28,3.51,51.0
REC-434589,14272,Swiss Chocolate Extra Fine Dark,Marks & Spencer,"France,United Kingdom",2024-02-22,23.57,125.0
REC-703352,7013,Marylands Chocolate Chip Cookies,Unknown,"France,Unitedkingdom",2024-12-23,21.66,200.0
REC-254549,8129,Chocolate Sea Salt,RXBAR,United States,2025-03-23,18.0,1.0
REC-628296,9593,Spiced biscuits,"Coppenrath Feingebäck GmbH,Favorina","República Checa,Francia,Alemania,Spain,Suiza",2024-12-21,13.18,350.0
REC-193233,14468,Galletas saladas,Snack Day,"França,Espanha",2024-05-18,2.14,350.0
REC-850368,6790,Goûters REM Parfum chocolat,REM,France,2025-10-25,11.65,350.0
REC-933080,12622,Galettes Au bon beurre,St Michel,France,2024-05-27,7.94,260.0
REC-913337,13934,Minizza Tomate🍅& Herbes de Provence,Belin,Francia,2025-04-14,17.55,85.0
REC-910565,11429,250G BUBBLIZZ LUTTI,Lutti,Francia,2025-02-01,24.36,250.0
REC-562771,5914,Chips,"Lay's, Lays",France,2025-02-15,14.61,150.0
REC-719058,13917,Moelleux tout chocolat Sans Sucres,Gerblé,France,2024-11-25,18.92,196.0
REC-893840,6515,Unknown,Carrefour,"France,Italy,Spain,Polynésie Française",2025-11-13,13.16,200.0
REC-226430,14705,Snack poppé saveur paprika,TooGood,"France,United States",2025-04-12,20.76,85.0
REC-258752,7496,Tablette BIO dégustation - Chocolat noir Pérou 85% - 100g,Ivoria,"Belgium,France",2024-07-03,3.31,150.0
REC-828897,10760,Madeleines longues - Perles de sucre,"Le Ster, le pâtissier",Francia,2025-04-30,23.36,250.0
REC-156780,12886,Petit beurre 200g,U,France,2025-07-31,12.21,200.0
REC-763192,12599,Chocolat noir dégustation 85% de cacao Tablette de 100g,U,France,2025-07-11,13.16,100.0
REC-771999,8170,Brossard - brownie familial pepites de chocolat 285gr,Brossard,France,2025-08-05,13.16,285.0
REC-680048,10169,4 Baguettes viennoises complètes sans sucres ajoutés 340g,La Boulangère,France,2025-06-16,2.84,340.0
REC-596232,6208,Wrigley's Extra Peppermint,Wrigley's,Royaumeuni,2025-10-07,4.26,60.0
REC-434376,13775,Finest Scottish Shortbread Fingers,Tesco,"France,United Kingdom",2025-06-09,24.77,165.0
REC-594932,6953,Penguin Biscuit Bar,McVitie's,"France,United Kingdom",2026-01-15,7.85,24.6
REC-537235,6113,Sante Baton Proteinowy Go On Kakaowy,Go On,"France,Morocco,Poland",2025-07-03,16.13,50.0
REC-508467,8482,Oreo,Oreo,"Czech Republic,France,Germany,Romania,Bulgaria",2024-07-27,9.59,154.0
REC-654088,13672,Granola L'original,Unknown,France,2024-12-28,15.23,350.0
REC-645643,9941,Lait Praliné Double Lait,Côte d'Or,France,2026-01-13,17.37,200.0
REC-972955,13466,Bonbons Tic Tac x110 pastilles MENTHE - 54g,"Ferrero,Mixte,TIC TAC","France,Allemagne,Suisse",2025-04-18,11.46,54.0
REC-719828,9191,"Kinder pingui gouter frais genoise avec chocolat noir extra, fourree lait et cacao t8 pack de 8 etuis","Ferrero,Kinder","Belgique,France,Suisse",2025-10-06,9.45,240.0
REC-307113,14480,Protein Salted Caramel Nut,Nature Valley,"France,United Kingdom",2024-05-19,22.71,160.0
REC-939640,13338,gullon Hearts of Cereal Breakfast,Gullón,"France,Italy,Morocco",2024-09-12,4.79,220.0
REC-869798,10742,Muesli & Raisin Cookies 185g,Florbú,"Capeverde,Morocco,Spain,France",2024-11-29,23.07,150.0
REC-238276,13726,san nicasio crisps imp,San Nicasio,"France,Spain,Unitedkingdom",2025-01-07,13.16,150.0
REC-388806,9124,Barritas de cereales muesli con avellanas y almendras,Unknown,Spain,2024-04-03,18.83,150.0
REC-677939,10397,Peanut Butter Pretzels,Kirkland Signature,"Canada,France,United States,Unitedkingdom",2024-08-30,11.06,55.0
REC-840350,5585,Sablés Normands,"Carrefour, Reflets de France","France,Italie,Espagne",2024-11-05,19.56,175.0
REC-504534,11496,LOTUS Gaufre de Liège Chocolat au lait 363g (7x1p),Unknown,France,2024-11-20,8.44,350.0
REC-794582,11106,Palomitas pipocas microondas Sal,Hacendado,Spain,2024-02-06,10.02,270.0
REC-878514,12336,Milka oréo,Milka,"France,Romania,Morocco",2025-03-10,5.3,100.0
REC-851305,6928,Unknown,ROSHEN,"Bulgaria,Georgia,Romania",2025-02-03,13.16,80.0
REC-595830,12601,Curvies original gluten free,"Arvid Nordquist Norge AS, Schär","France,Germany,United Kingdom,Morocco",2025-05-20,23.91,170.0
REC-455521,10167,Hand Cooked Lightly Salted Potato Crisps,Specially Selected,United Kingdom,2024-08-24,17.58,6.0
REC-429007,7146,Cashew Nuts Unsalted (Anacardos sin sal),Snacks of The World,France,2025-08-30,20.33,150.0
REC-968440,11725,Süßkartoffel Pommes,Harvest Basket,"République Tchèque,France,Allemagne,Hongrie,Royaumeuni",2024-10-24,10.6,350.0
REC-658069,12892,Tartines craquantes sarrasin,"Carrefour BIO, Carrefour","France,Belgium,Italie,Espagne",2025-11-29,8.5,150.0
REC-460238,12624,Sour cream & onion flavour potato chips,Popchips,United Kingdom,2025-09-29,1.44,5.0
REC-154663,6202,Hummus bites tomato and basil,Snaktastic,United Kingdom,2025-03-07,15.06,135.0
REC-661977,5994,Linsen Chips Paprika Style,funny-frisch,Germany,2024-12-21,14.74,90.0
REC-418798,5047,Tartines craquantes au blé complet 250g,U,France,2025-09-02,17.34,250.0
REC-620407,12251,Brioche Muffin x 5 250g,La Boulangère,Fr,2024-04-26,14.1,250.0
REC-256282,9339,"Chocolat noir, Éclats d'amandes grillées & pointe de sel","Fairglobe, Way to go!, Lidl","France,Germany",2025-02-08,6.3,180.0
REC-660659,6007,Cookies Classique,Delacre,"France,Belgium",2024-11-22,1.84,136.0
REC-181038,5373,Almond Cantucci,Crosta & Mollica,United Kingdom,2025-09-22,21.88,150.0
REC-292059,9137,amaretti,Crosta and mollica,United Kingdom,2025-11-19,9.04,140.0
REC-736619,7858,crispy seaweed thins sea salt,itsu,United Kingdom,2024-11-11,10.74,5.0
REC-948811,14567,Snickers x10,Snickers,"France,Allemagne,Morocco",2024-06-25,13.16,50.0
REC-427984,7873,Unknown,"Fin Carré, Lidl","France,Germany,Spain",2025-06-14,13.16,100.0
REC-979169,6419,Unknown,Haribo,"France,",2024-06-09,13.16,200.0
REC-133492,7463,Doritos Goût nature maxi format,Doritos,Frankreich,2026-01-04,14.91,230.0
REC-705097,7794,St michel - madeleines moelleuses nature x32 sachets individuels - le paquet de 800g,St michel,France,2024-07-10,2.4,150.0
REC-479730,6868,Chips paysanne au sel de Guérande,Brets,"France,Morocco",2025-02-15,17.4,125.0
REC-222852,7176,Tartines craquantes sarrasin,"Jardin bio, Léa Nature",France,2024-08-05,4.54,300.0
REC-760733,10245,Chocolat noir caramel pointe de sel,Ethiquable,France,2025-10-30,20.8,100.0
REC-761251,10166,Biscuit petit beurre blé cplt (15) 140g,Biocoop,France,2025-07-07,24.53,140.0
REC-520336,11904,Bonbons à l'eucalyptus,"AmanieNord Fresh, Lidl","France,Germany,Romania,Spain",2025-06-28,22.54,300.0
REC-441194,11892,Peanut Chocolate Treat Bag,M&M's,France,2025-07-12,20.25,82.0
REC-431820,11763,McVitie's Rich Tea Classic 2 x,McVitie's,"France,United Kingdom,Ireland",2025-12-16,11.86,350.0
REC-393895,11836,Hand-cooked crisp lightly sea salted,Tyrrells,"France,Unitedkingdom",2024-10-09,5.83,150.0
REC-687663,5520,Biscoff,Lotus,"Österreich,Deutschland,Schweiz",2026-01-24,24.3,250.0
REC-856276,13683,Ficelles Olives Vertes et Noires,Kambly,France,2025-03-03,5.55,100.0
REC-735162,5998,Lindet choco swis dark 2yrs prod,Lindt,"France,Morocco",2025-06-08,15.71,100.0
REC-867667,12982,Moelleux Multi Céréales,"BelVita, LU","Belgique,France,Suisse",2024-05-17,14.94,250.0
REC-410547,12109,Prince - Biscuits fourrés goût chocolat,Lu,"France,Germany",2025-06-17,16.5,3.0
REC-110068,13414,Milka Tendre au lait,Milka,"France,Morocco",2025-09-22,2.22,100.0
REC-919137,7180,Milk Chocolate Truffles,Unknown,"Italy,Switzerland,Unitedkingdom",2025-05-26,21.11,200.0
REC-944870,10506,TIC TAC Fresh Mint,Unknown,"Belgique,Bulgarie,France,Hongrie,Italie",2025-05-16,10.46,18.0
REC-430972,12397,Sunbites. Sal marina.,"Sunbites,PepsiCo","Portugal,Espanha",2024-03-07,13.67,150.0
REC-245362,7100,DooWap pépites chocolait ss additif,"Barilla, Harrys",France,2025-07-25,4.2,320.0
REC-345822,6789,Biscuiți cu cremă de cacao,Croco,"France,Romania,Spain",2024-10-02,14.0,25.0
REC-232705,10631,Sea Salt & Chardonnay Wine Vinegar Crisps,"Co Op, Coop","France,Unitedkingdom",2024-07-25,10.2,150.0
REC-999167,10562,Potato Cakes,Warburtons,United Kingdom,2024-11-01,20.4,6.0
REC-605560,14622,Corn Puffs Star W Cascaval 90G 1 / 20 1.6KG / Box,Star,"Franța,România",2025-11-14,18.87,90.0
REC-497922,10153,Pure fresh mentos,Mentos,"Spain,Morocco",2026-01-24,1.01,30.0
REC-631891,10835,Dark chocolate,Waitrose,United Kingdom,2025-03-14,12.99,100.0
REC-692106,13978,Sea Salt Sourdough Flatbreads,Peter's Yard,United Kingdom,2025-03-12,1.61,115.0
REC-630007,9811,Pepite chocolat,Aiguebelle,Ma,2024-04-18,18.09,150.0
REC-496835,6799,Les Fourrées  -  Beurre de Cacahuète & Cacao,Funkie,France,2025-03-05,23.57,250.0
REC-602078,9849,Barre aux 4 céréales et figue,"Marque Repère, Grainéa",France,2026-01-29,24.39,126.0
REC-293057,8530,Pistachios,Alesto,United Kingdom,2024-10-04,8.25,150.0
REC-645951,11187,Major (goût vanille ),SAÏDA,Morocco,2025-09-04,22.97,150.0
REC-327669,11185,"Brossard - Savane Mini Dark Chocolate Marble Cakes, 210g (7.5oz)",Brossard,Fr,2024-03-11,1.94,210.0
REC-769574,5411,50G RICOLA MENTHOL,Ricola,France,2026-01-22,15.24,50.0
REC-293254,12395,Biscuits à l'avoine complète nature bio 130g,"U, U Bio",France,2024-11-29,11.4,130.0
REC-706176,14601,P’tit fondant coeur chocolat,Bjorg,France,2024-06-07,22.13,180.0
REC-318587,6014,The Best Sea Salted Crisps,Morrisons,United Kingdom,2025-08-26,17.01,150.0
REC-970573,7195,Toffifee weiß,"Storck,Toffifee","Österreich,Deutschland",2024-11-20,12.17,125.0
REC-753812,7220,Tobigo,Unknown,Ma,2024-08-04,17.34,150.0
REC-415914,9368,Heroes,Cadbury,"Russia,Unitedkingdom",2026-01-21,4.14,350.0
REC-614261,11482,Sweet chilli pepper,Unknown,France,2024-12-10,13.75,160.0
REC-987997,6921,Organix carrot cake oats bars,Organix,United Kingdom,2024-08-18,1.04,6.0
REC-407145,8361,Crousti’pause choco noisette,Gerblé,"France,Kenya",2025-04-08,8.92,150.0
REC-173883,5736,Natural Original Liquorice 4 Bars,Panda,"France,Netherlands,United Kingdom",2024-10-14,15.52,128.0
REC-296684,7349,Mikrowellen Popcorn salzig,McEnnedy,"France,Allemagne,Étatsunis",2024-11-22,8.63,300.0
REC-325558,6317,Petit beurre,"Lidl,Sondey,Flämische Keksfabrik","France,Germany",2025-03-10,13.16,2.0
REC-781241,14005,Biscuits Complets Avoine et blé Bio,"Aachener Zucker- und Backwaren Paul Schaeffer, Lidl, Sondey","Frankreich,Deutschland",2025-01-12,11.49,200.0
REC-202883,5163,Cacahuètes grillées à sec,"Bénenuts, PepsiCo",France,2025-07-21,13.16,200.0
REC-813081,14948,Cereal Max Energy Noisette Chocolat,Isostar,France,2024-08-31,18.24,3.0
REC-970687,5445,Sticks et bretzels,Carrefour,"Belgium,France,Italy,Spain",2024-04-15,8.59,300.0
REC-467524,12183,Tuiles goût salé,Bouton d'or,France,2025-06-13,20.94,170.0
REC-863738,14977,Chips saveur Aïoli,Brets,"France,Morocco,Unitedkingdom",2024-03-28,3.28,125.0
REC-329610,13755,Le Palet Breton,"Marque Repère,P'tit Déli",France,2024-12-07,13.16,125.0
REC-738029,6428,République Dominicaine 80%,Alter Eco,France,2024-05-18,10.87,100.0
REC-296064,5497,Chocolat noir Quinoa,Ethiquable,France,2025-04-02,13.16,100.0
REC-494728,14742,Werthers Original Drops Sukkerfri 42g,"Conaxess trade norway, Storck","Österreich,Belgien,Finnland,Frankreich,Marokko,Schweiz,Vereinigtes Königreich,Germany",2025-12-19,23.71,42.0
REC-911361,12591,Storck Caramel Popcorn Classic 140g,Unknown,"Österreich,Frankreich,Deutschland,Neuseeland,Schweiz",2025-05-20,3.98,140.0
REC-405085,12474,Balisto Miel Amandes x9,Balisto,"Frankreich,Deutschland,At",2025-08-24,11.56,167.0
REC-745432,14538,Bombay mix,Cofresh,"Francia,Spain,Reino Unido",2024-02-29,19.26,150.0
REC-796803,6353,Barres de Céréales Extra Kellogg's Miel - 4x32g,"Kellogg's, Extra","Belgium,France",2025-08-08,3.24,128.0
REC-967434,12306,Cashew Cookie Raw Fruit & Nut WholefoodBars,Nakd,"Ireland,Unitedkingdom",2025-06-04,1.47,4.0
REC-549220,8260,Unknown,"Nakd, nākd","Belgie,Česko,Francie",2025-01-24,13.16,35.0
REC-427535,11820,Unknown,"Ferrero, Kinder","France,Suisse,Japan",2025-11-08,13.16,350.0
REC-932107,9651,Schweizer Kräuterbonbon,Ricola,"Belgium,France,Germany,Switzerland,Italy",2024-12-14,1.75,150.0
REC-907261,6921,Orange Menthe,Ricola,"Belgique,France",2026-01-03,11.3,50.0
REC-145785,7180,Milka Oreo,Milka,"Algeria,France,Morocco",2024-12-22,13.16,150.0
REC-363549,14703,Choco sticks,"Milka,Mondelez","Bulgaria,Canada,Croatia,France,Italy,Morocco,Poland,Spain",2024-09-28,16.66,112.0
